id_municipio,nome_municipio,capital,regiao_metropolitana,sigla_uf,nome_uf,domicilios,populacao,area,taxa_alfabetizacao,idade_mediana,razao_sexo,indice_envelhecimento,populacao_indigena,populacao_indigena_terra_indigena,populacao_quilombola,populacao_quilombola_territorio_quilombola
3300209,Araruama,0,,RJ,Rio de Janeiro,48144,129098,638,95.333,39,90.78,79.31,162,0,994,92
3305505,Saquarema,0,,RJ,Rio de Janeiro,34117,89266,352,95.727,39,94.01,83.92,95,0,0,0
3302601,Mangaratiba,0,,RJ,Rio de Janeiro,15765,41186,368,96.588,39,96.63,75.23,205,0,925,339
3304805,São Fidélis,0,,RJ,Rio de Janeiro,14908,38908,1035,92.179,39,97.41,83.16,16,0,79,3
3303104,Natividade,0,,RJ,Rio de Janeiro,5691,15012,387,9.278,39,94.18,92.26,25,0,145,136
3305406,Sapucaia,0,,RJ,Rio de Janeiro,6693,17701,541,91.831,39,96.68,79.32,6,0,1,0
3300407,Barra Mansa,0,,RJ,Rio de Janeiro,62890,169614,547,96.947,39,90.2,78.93,75,0,4,0
3301108,Cantagalo,0,,RJ,Rio de Janeiro,7289,19347,747,93.113,39,95.11,80.15,7,0,0,0
2411809,São Fernando,0,,RN,Rio Grande do Norte,1242,3492,404,78.964,39,100.11,89.62,1,0,0,0
2412104,São João do Sabugi,0,,RN,Rio Grande do Norte,2256,5954,277,85.015,39,93.38,93.37,1,0,0,0
2404804,Ipueira,0,,RN,Rio Grande do Norte,777,2035,127,86.533,39,95.67,99.71,0,0,72,0
2414308,Timbaúba dos Batistas,0,,RN,Rio Grande do Norte,844,2344,135,82.974,39,95.02,100.28,0,0,0,0
2408409,Olho-d'Água do Borges,0,,RN,Rio Grande do Norte,1399,3901,141,74.849,39,98.12,107.37,0,0,0,0
1101484,São Felipe D'Oeste,0,,RO,Rondônia,1962,5256,542,89.809,39,105.07,70.52,2,0,0,0
4302451,Boqueirão do Leão,0,,RS,Rio Grande do Sul,2440,6225,266,92.276,39,103.35,78.54,4,0,0,0
4311122,Jaquirana,0,,RS,Rio Grande do Sul,1391,3686,909,92.036,39,103.42,77.73,3,0,0,0
4301909,Barra do Ribeiro,0,,RS,Rio Grande do Sul,4796,12189,729,94.947,39,95.63,93.03,263,0,0,0
4312757,Nova Alvorada,0,,RS,Rio Grande do Sul,1172,3163,149,95.139,39,97.93,95.28,0,0,0,0
4321907,Três Passos,0,,RS,Rio Grande do Sul,9958,24995,269,96.487,39,95.69,93.32,17,0,0,0
4321303,Taquari,0,,RS,Rio Grande do Sul,10099,25040,350,95.486,39,93.99,80.54,7,0,0,0
4300638,Amaral Ferrador,0,,RS,Rio Grande do Sul,2012,5289,506,9.303,39,105.18,77.84,1,0,3,0
4322152,Tunas,0,,RS,Rio Grande do Sul,1404,3681,217,85.051,39,107.26,76.66,0,0,8,0
4307104,Herval,0,,RS,Rio Grande do Sul,2668,6170,1760,95.004,39,101.4,99.01,0,0,12,0
4308201,Flores da Cunha,0,Região Metropolitana da Serra Gaúcha,RS,Rio Grande do Sul,11803,30862,276,97.887,39,97.27,82.53,7,0,0,0
4302154,Boa Vista das Missões,0,,RS,Rio Grande do Sul,764,1932,196,95.397,39,96.84,84.44,0,0,0,0
4309050,Glorinha,0,Região Metropolitana de Porto Alegre,RS,Rio Grande do Sul,2991,7654,324,95.645,39,101.58,85,9,0,0,0
4301404,Arvorezinha,0,,RS,Rio Grande do Sul,3931,10305,269,95.313,39,99.81,101.07,0,0,0,0
4301305,Arroio Grande,0,,RS,Rio Grande do Sul,7269,17514,2509,94.287,39,97.04,94.32,23,0,0,0
4304655,Capão do Cipó,0,,RS,Rio Grande do Sul,1167,3113,1008,97.018,39,111.03,81.38,0,0,0,0
4312906,Nova Bassano,0,,RS,Rio Grande do Sul,3291,9606,212,98.409,39,100.02,105.69,0,0,0,0
4311254,Lagoão,0,,RS,Rio Grande do Sul,2033,5337,387,8.364,39,105.9,75.23,2,0,138,0
4312377,Monte Alegre dos Campos,0,,RS,Rio Grande do Sul,1194,3180,549,92.403,39,112.57,80.67,5,0,0,0
4314035,Pareci Novo,0,,RS,Rio Grande do Sul,1680,4297,57,98.102,39,100.14,80.19,3,0,0,0
4321501,Torres,0,Aglomeração Urbana do Litoral Norte,RS,Rio Grande do Sul,16524,41501,162,97.157,39,92.19,85.68,169,129,0,0
4301651,Barão,0,,RS,Rio Grande do Sul,2427,6458,125,9.741,39,101.84,88.16,1,0,0,0
4304200,Candelária,0,,RS,Rio Grande do Sul,11388,28687,945,94.109,39,96.05,96.82,4,0,0,0
4308607,Garibaldi,0,Região Metropolitana da Serra Gaúcha,RS,Rio Grande do Sul,13401,34279,168,98.115,39,96.36,93.11,24,0,0,0
4311205,Júlio de Castilhos,0,,RS,Rio Grande do Sul,6965,18086,1930,95.702,39,94.64,88.03,7,0,0,0
4316451,Salto do Jacuí,0,,RS,Rio Grande do Sul,4023,10148,508,93.355,39,94.53,74.82,575,148,307,0
4301206,Arroio do Tigre,0,,RS,Rio Grande do Sul,4452,12053,315,94.201,39,98.49,89.75,2,0,76,43
4306601,Dom Pedrito,0,,RS,Rio Grande do Sul,14309,36551,5194,95.654,39,97.5,86.84,11,0,0,0
4319802,São Vicente do Sul,0,,RS,Rio Grande do Sul,3117,8036,1175,95.491,39,98.12,89.83,1,0,0,0
4322608,Venâncio Aires,0,,RS,Rio Grande do Sul,27675,68100,773,96.353,39,96.65,89.99,21,0,0,0
4310801,Ivoti,0,Região Metropolitana de Porto Alegre,RS,Rio Grande do Sul,8616,22840,63,98.357,39,95.27,67.9,8,0,0,0
4300406,Alegrete,0,,RS,Rio Grande do Sul,28245,71928,7800,95.786,39,94.58,89.13,58,0,282,0
4314902,Porto Alegre,1,Região Metropolitana de Porto Alegre,RS,Rio Grande do Sul,558252,1322584,495,9.826,39,85.24,98.38,0,0,2266,493
4311718,Maçambará,0,,RS,Rio Grande do Sul,1632,4425,1683,93.918,39,104.48,71,3,0,0,0
4308102,Feliz,0,,RS,Rio Grande do Sul,5394,13679,95,98.639,39,96.49,91.98,3,0,0,0
4311007,Jaguarão,0,,RS,Rio Grande do Sul,10836,26443,2052,95.762,39,92.73,94.41,46,0,15,0
4318408,São Jerônimo,0,Região Metropolitana de Porto Alegre,RS,Rio Grande do Sul,8091,20912,936,94.364,39,96.93,81.78,29,0,0,0
4321006,Tapera,0,,RS,Rio Grande do Sul,4051,10560,180,95.443,39,95.93,83.8,11,0,0,0
4316402,Rosário do Sul,0,,RS,Rio Grande do Sul,13803,36414,4344,95.066,39,93.82,92.31,25,0,47,0
4317608,Santo Antônio da Patrulha,0,Região Metropolitana de Porto Alegre,RS,Rio Grande do Sul,17074,42637,1050,94.259,39,97.77,90.22,24,0,0,0
4307401,Esmeralda,0,,RS,Rio Grande do Sul,1248,3195,830,94.041,39,96.37,94.11,3,0,0,0
4307500,Espumoso,0,,RS,Rio Grande do Sul,5796,15007,784,95.141,39,97,95.89,3,0,13,0
4319158,São Miguel das Missões,0,,RS,Rio Grande do Sul,2804,7043,1228,94.841,39,107.53,89.27,105,0,0,0
4306908,Encruzilhada do Sul,0,,RS,Rio Grande do Sul,9607,23736,3348,92.813,39,98.86,88.49,15,0,0,0
4303558,Camargo,0,,RS,Rio Grande do Sul,1128,2981,138,96.271,39,99.67,95.72,0,0,0,0
4314704,Planalto,0,,RS,Rio Grande do Sul,4049,10397,229,92.173,39,97.08,86.81,1328,0,0,0
4316758,Santa Clara do Sul,0,,RS,Rio Grande do Sul,2580,6830,86,97.869,39,98.64,91.82,2,0,0,0
4309605,Horizontina,0,,RS,Rio Grande do Sul,7624,18788,230,97.693,39,94.56,92.66,5,0,0,0
4316105,Ronda Alta,0,,RS,Rio Grande do Sul,3559,9731,419,94.408,39,95.54,95.91,977,882,0,0
4304002,Campo Novo,0,,RS,Rio Grande do Sul,1920,4968,221,91.815,39,97.58,80.67,0,0,0,0
4323101,Vicente Dutra,0,,RS,Rio Grande do Sul,1789,4658,193,91.746,39,103.98,79.15,188,182,0,0
4309951,Ibirapuitã,0,,RS,Rio Grande do Sul,1462,3723,307,92.915,39,106.03,102.06,2,0,0,0
4318507,São José do Norte,0,Aglomeração Urbana do Sul,RS,Rio Grande do Sul,10193,25361,1072,8.826,39,100.92,86.56,13,0,58,0
4319752,São Vendelino,0,,RS,Rio Grande do Sul,852,2251,32,98.673,39,105.01,77.93,1,0,0,0
4321808,Três de Maio,0,,RS,Rio Grande do Sul,9877,24824,421,97.052,39,93.54,95.88,3,0,0,0
4306809,Encantado,0,,RS,Rio Grande do Sul,9028,22785,140,97.046,39,93.63,96.42,7,0,0,0
4304697,Capitão,0,,RS,Rio Grande do Sul,1054,2921,74,9.611,39,102.43,93.21,0,0,0,0
4312138,Mato Castelhano,0,,RS,Rio Grande do Sul,925,2442,238,94.932,39,98.83,80.84,116,0,0,0
4314175,Pedras Altas,0,,RS,Rio Grande do Sul,866,2059,1374,93.227,39,110.31,76.03,6,0,147,0
4205159,Doutor Pedrinho,0,Região Metropolitana do Vale do Itajaí,SC,Santa Catarina,1363,3637,374,96.602,39,101.61,93.06,142,128,0,0
4210209,Major Gercino,0,Região Metropolitana de Florianópolis,SC,Santa Catarina,1205,3214,306,94.473,39,101.25,71.32,0,0,0,0
4205209,Erval Velho,0,Região Metropolitana do Contestado,SC,Santa Catarina,1880,4826,209,94.944,39,97.77,100.35,2,0,0,0
4215604,Santa Rosa de Lima,0,Região Metropolitana de Tubarão,SC,Santa Catarina,737,2076,203,96.918,39,105.71,85.12,1,0,0,0
4204152,Celso Ramos,0,Região Metropolitana do Contestado,SC,Santa Catarina,1031,2805,208,93.031,39,103.41,78.98,0,0,0,0
4207858,Irati,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,787,2069,78,92.231,39,102.05,83.24,0,0,0,0
4216701,São José do Cedro,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,5336,14024,281,96.465,39,100.92,82.82,1,0,0,0
4216008,São Carlos,0,Região Metropolitana de Chapecó,SC,Santa Catarina,3873,10269,162,9.647,39,98.61,80.15,3,0,0,0
4218954,Urupema,0,Região Metropolitana de Lages,SC,Santa Catarina,962,2647,350,94.306,39,108.31,72.58,1,0,0,0
4205357,Flor do Sertão,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,663,1783,58,88.267,39,103.08,92.11,0,0,0,0
4209805,Leoberto Leal,0,Região Metropolitana de Florianópolis,SC,Santa Catarina,1217,3315,294,91.752,39,105.81,71.69,0,0,0,0
4205555,Frei Rogério,0,Região Metropolitana de Lages,SC,Santa Catarina,866,2411,159,94.097,39,110.75,73.89,0,0,0,0
4208955,Jardinópolis,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,676,1776,68,94.941,39,102.51,70.57,3,0,0,0
4205431,Formosa do Sul,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,952,2675,100,93.397,39,101.81,84.36,0,0,0,0
4218350,Treviso,0,Região Metropolitana Carbonífera,SC,Santa Catarina,1369,3779,157,97.646,39,95.96,80.75,0,0,0,0
4208807,Jaguaruna,0,Região Metropolitana de Tubarão,SC,Santa Catarina,7567,20371,326,96.919,39,97.13,80.55,20,0,0,0
4215075,Riqueza,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,1838,4766,191,93.897,39,106.05,88.03,1,0,0,0
4219002,Urussanga,0,Região Metropolitana Carbonífera,SC,Santa Catarina,7765,20888,255,97.672,39,94.14,91.14,4,0,0,0
4206751,Ibiam,0,Região Metropolitana do Contestado,SC,Santa Catarina,716,2003,146,96.611,39,107.44,81.3,0,0,0,0
4215695,Santiago do Sul,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,577,1642,73,94.478,39,97.02,83.92,0,0,0,0
4201653,Arvoredo,0,Região Metropolitana de Chapecó,SC,Santa Catarina,870,2507,91,91.807,39,111.81,89.43,40,9,0,0
4210803,Meleiro,0,Região Metropolitana Carbonífera,SC,Santa Catarina,2589,6948,186,9.598,39,98.81,87.84,0,0,0,0
4217105,São Martinho,0,Região Metropolitana de Tubarão,SC,Santa Catarina,1168,3403,225,97.686,39,105.74,92.95,0,0,0,0
4202073,Balneário Gaivota,0,Região Metropolitana Carbonífera,SC,Santa Catarina,5970,15640,147,96.669,39,95.45,77.17,11,0,0,0
4205605,Galvão,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,1155,3167,140,8.836,39,98.15,76.28,6,0,0,0
4217550,Serra Alta,0,Região Metropolitana de Chapecó,SC,Santa Catarina,1230,3303,91,95.927,39,99.46,82.18,0,0,0,0
4217758,Sul Brasil,0,Região Metropolitana de Chapecó,SC,Santa Catarina,999,2832,113,9.262,39,103.59,82.52,0,0,0,0
4202081,Bandeirante,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,1141,3143,148,9.281,39,111.43,84.62,0,0,0,0
4204178,Cerro Negro,0,Região Metropolitana de Lages,SC,Santa Catarina,1197,3317,419,8.827,39,112.76,72.71,0,0,120,0
4204400,Coronel Freitas,0,Região Metropolitana de Chapecó,SC,Santa Catarina,3721,10359,234,93.922,39,100.7,81.02,2,0,0,0
4212239,Paraíso,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,1574,4240,180,93.444,39,107.24,82.82,0,0,0,0
4203105,Caibi,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,2310,6295,173,94.711,39,100.32,84.68,0,0,0,0
4213153,Planalto Alegre,0,Região Metropolitana de Chapecó,SC,Santa Catarina,1058,2942,63,92.445,39,104.02,82.31,0,0,0,0
4204707,Cunha Porã,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,4189,10864,220,96.779,39,97.46,88.5,3,0,0,0
4207650,Iporã do Oeste,0,Região Metropolitana do Extremo Oeste,SC,Santa Catarina,3401,9263,201,97.216,39,101.62,87.41,0,0,0,0
4211876,Paial,0,Região Metropolitana de Chapecó,SC,Santa Catarina,692,1927,86,92.332,39,106.32,77.07,10,0,0,0
3522703,Itápolis,0,,SP,São Paulo,15001,39439,997,9.515,39,95.83,85.69,8,0,0,0
3536257,Parisi,0,,SP,São Paulo,1108,2890,85,93.283,39,93.44,92.16,1,0,0,0
3537602,Peruíbe,0,Região Metropolitana da Baixada Santista,SP,São Paulo,25016,67893,326,95.994,39,93,82.42,616,338,0,0
3500204,Adolfo,0,Região Metropolitana de São José do Rio Preto,SP,São Paulo,1650,4351,211,93.221,39,97.95,86.17,7,0,0,0
3519253,Iaras,0,,SP,São Paulo,1791,5112,401,9.463,39,209.51,62,3,0,0,0
3512506,Coroados,0,,SP,São Paulo,2021,5399,247,95.779,39,97.8,74.42,42,0,0,0
3514924,Elisiário,0,,SP,São Paulo,1184,3138,94,93.673,39,102.84,81.68,1,0,0,0
3548203,Santo Antônio do Pinhal,0,Região Metropolitana do Vale do Paraíba e Litoral Norte,SP,São Paulo,2606,7120,133,95.665,39,101.5,71.44,8,0,0,0
3549102,São João da Boa Vista,0,,SP,São Paulo,34670,92281,516,97.272,39,92.47,88.02,27,0,0,0
3523008,Itapura,0,,SP,São Paulo,1520,3974,302,93.282,39,100.25,75.48,0,0,0,0
3554904,Três Fronteiras,0,,SP,São Paulo,2587,6800,152,93.489,39,99.82,87.31,7,0,0,0
3550803,São Sebastião da Grama,0,,SP,São Paulo,3862,10399,252,95.747,39,99.33,88.77,5,0,0,0
3508207,Buritizal,0,Aglomeração Urbana de Franca,SP,São Paulo,1661,4347,266,94.854,39,95.69,86.2,7,0,0,0
3547601,Santa Rosa de Viterbo,0,Região Metropolitana de Ribeirão Preto,SP,São Paulo,8597,23369,289,96.622,39,93.24,84.55,14,0,0,0
3511102,Catanduva,0,,SP,São Paulo,44061,115591,291,96.804,39,91.94,86.62,82,0,0,0
3520301,Iguape,0,,SP,São Paulo,10838,29068,1979,94.179,39,100.64,80.94,327,0,379,94
3536802,Pedra Bela,0,,SP,São Paulo,2462,6526,159,92.718,39,107.7,95.08,8,0,0,0
3537305,Penápolis,0,,SP,São Paulo,23212,61406,711,96.814,39,92.78,81.07,31,0,0,0
3544707,Sagres,0,,SP,São Paulo,917,2469,148,91.114,39,94.04,78.63,4,0,0,0
3501905,Amparo,0,,SP,São Paulo,24491,67683,445,96.776,39,94.56,90.79,31,0,0,0
3520608,Indiana,0,,SP,São Paulo,1919,5090,129,95.471,39,101.9,80.11,3,0,0,0
3522604,Itapira,0,,SP,São Paulo,26200,71448,518,96.409,39,95.97,86.28,30,0,0,0
3531308,Monte Alto,0,Região Metropolitana de Ribeirão Preto,SP,São Paulo,18050,47417,347,96.691,39,95.75,93.6,24,0,0,0
3541307,Presidente Epitácio,0,,SP,São Paulo,15043,39345,1260,95.161,39,93.22,75.61,41,0,0,0
3504800,Bálsamo,0,Região Metropolitana de São José do Rio Preto,SP,São Paulo,3708,9595,150,96.337,39,95.12,87.95,1,0,0,0
3516705,Garça,0,,SP,São Paulo,15523,41937,556,95.895,39,92.91,87.46,28,0,0,0
3515202,Estrela d'Oeste,0,,SP,São Paulo,3464,9292,296,94.051,39,103.61,88.45,5,0,0,0
3519402,Ibirá,0,Região Metropolitana de São José do Rio Preto,SP,São Paulo,4404,11671,272,94.865,39,95.85,89.21,5,0,0,0
3534104,Oriente,0,,SP,São Paulo,2202,6060,219,95.808,39,92.44,90.56,0,0,0,0
3546603,Santa Fé do Sul,0,,SP,São Paulo,13404,34655,207,9.625,39,92.6,88.16,30,0,0,0
3515509,Fernandópolis,0,,SP,São Paulo,27621,71005,550,96.216,39,92.53,92.63,51,0,0,0
3530508,Mococa,0,Região Metropolitana de Ribeirão Preto,SP,São Paulo,24696,67282,855,96.425,39,96.25,87.17,29,0,0,0
3549250,São João de Iracema,0,,SP,São Paulo,687,1845,178,92.634,39,98.71,85.55,0,0,0,0
3519907,Iepê,0,,SP,São Paulo,2901,7583,595,95.123,39,94.16,85.43,0,0,0,0
3539004,Pirangi,0,,SP,São Paulo,4028,10849,216,94.885,39,99.47,92.9,2,0,0,0
3538600,Piracaia,0,,SP,São Paulo,9524,25967,386,94.533,39,95.43,90.25,32,0,0,0
3522109,Itanhaém,0,Região Metropolitana da Baixada Santista,SP,São Paulo,41964,112223,602,9.592,39,92.65,78.57,0,0,2,0
3549706,São José do Rio Pardo,0,,SP,São Paulo,18754,51955,420,96.904,39,93.07,89.85,9,0,0,0
3524303,Jaboticabal,0,Região Metropolitana de Ribeirão Preto,SP,São Paulo,27393,71622,707,96.569,39,91.09,87.81,18,0,0,0
3535705,Paraíso,0,,SP,São Paulo,2268,6099,155,94.063,39,102.02,86.66,13,0,0,0
3539905,Poloni,0,Região Metropolitana de São José do Rio Preto,SP,São Paulo,2168,5583,135,93.708,39,96.56,97.36,5,0,0,0
3550902,São Simão,0,Região Metropolitana de Ribeirão Preto,SP,São Paulo,4878,13406,617,96.225,39,96.23,91.77,3,0,0,0
3500550,Águas de Santa Bárbara,0,,SP,São Paulo,2710,7162,404,95.636,39,99.42,84.03,4,0,0,0
3509304,Cajobi,0,,SP,São Paulo,3513,9127,177,94.676,39,98.24,93.17,8,0,0,0
3545159,Saltinho,0,Região Metropolitana de Piracicaba,SP,São Paulo,2915,8161,100,97.909,39,96.46,90.53,4,0,0,0
3531704,Monteiro Lobato,0,Região Metropolitana do Vale do Paraíba e Litoral Norte,SP,São Paulo,1568,4121,333,91.898,39,99.81,72.89,2,0,0,0
3512308,Conchas,0,,SP,São Paulo,5593,15163,466,96.191,39,100.21,83.44,2,0,0,0
3508702,Caconde,0,,SP,São Paulo,6212,17018,468,94.719,39,98.69,92.12,4,0,1,0
3527009,Lindóia,0,,SP,São Paulo,2591,7014,49,96.522,39,97.13,79.66,0,0,0,0
3546009,Santa Branca,0,Região Metropolitana do Vale do Paraíba e Litoral Norte,SP,São Paulo,5161,13962,272,94.991,39,99.02,84.94,5,0,0,0
3530805,Mogi Mirim,0,,SP,São Paulo,33795,91948,498,96.952,39,94.57,80.18,151,0,0,0
3531506,Monte Azul Paulista,0,,SP,São Paulo,6769,18125,263,95.196,39,100.14,92.08,2,0,0,0
3536604,Paulo de Faria,0,Região Metropolitana de São José do Rio Preto,SP,São Paulo,2916,7176,738,92.765,39,100.71,92.55,1,0,0,0
3556206,Valinhos,0,Região Metropolitana de Campinas,SP,São Paulo,46360,126088,149,98.046,39,94.84,77.1,83,0,5,0
3531100,Mongaguá,0,Região Metropolitana da Baixada Santista,SP,São Paulo,21572,59169,143,96.169,39,103.53,84.59,655,309,24,0
3531407,Monte Aprazível,0,Região Metropolitana de São José do Rio Preto,SP,São Paulo,8641,22220,496,96.213,39,95.52,93.21,13,0,0,0
3512605,Coronel Macedo,0,,SP,São Paulo,1654,4280,304,9.125,39,101.98,88.2,4,0,0,0
3526001,Junqueirópolis,0,,SP,São Paulo,7151,19108,583,95.285,39,109.72,85.99,11,0,8,0
3540002,Pompéia,0,,SP,São Paulo,7313,20163,785,96.425,39,95.66,81.78,21,0,0,0
3548104,Santo Antônio do Jardim,0,,SP,São Paulo,2146,6126,110,93.995,39,101.18,91.72,2,0,0,0
3513702,Descalvado,0,,SP,São Paulo,11400,31622,754,96.189,39,96.13,85.06,21,0,0,0
3541208,Presidente Bernardes,0,,SP,São Paulo,4771,12415,749,9.548,39,126.87,117.2,6,0,0,0
3553401,Tanabi,0,Região Metropolitana de São José do Rio Preto,SP,São Paulo,9549,25213,747,94.728,39,96.8,86.74,9,0,0,0
3518206,Guararapes,0,,SP,São Paulo,11649,30985,956,95.219,39,94.77,83.43,78,0,0,0
3503000,Aramina,0,Aglomeração Urbana de Franca,SP,São Paulo,2002,5405,203,95.058,39,94.96,81.3,0,0,0,0
3513603,Cunha,0,Região Metropolitana do Vale do Paraíba e Litoral Norte,SP,São Paulo,8574,22063,1407,93.263,39,103.44,84.01,9,0,0,0
3554706,Torrinha,0,,SP,São Paulo,3418,9275,315,96.222,39,99.51,91.84,0,0,0,0
3548054,Santo Antônio do Aracanguá,0,,SP,São Paulo,3141,8374,1308,94.251,39,100.5,69.38,9,0,0,0
3539400,Piratininga,0,,SP,São Paulo,5246,14982,402,96.522,39,94.57,69.34,20,0,0,0
3552551,Suzanápolis,0,,SP,São Paulo,1279,3407,331,92.135,39,101.66,78.43,0,0,0,0
3506904,Bofete,0,,SP,São Paulo,3940,10445,654,9.429,39,103.62,85.36,8,0,0,0
3552304,Sud Mennucci,0,,SP,São Paulo,2810,7351,595,93.169,39,98.84,71.62,0,0,0,0
3550407,São Pedro,0,Região Metropolitana de Piracicaba,SP,São Paulo,13923,38103,611,96.473,39,94.12,92.07,25,0,0,0
3537701,Piacatu,0,,SP,São Paulo,2081,5490,232,92.926,39,98.17,87.86,7,0,0,0
3553658,Taquaral,0,Região Metropolitana de Ribeirão Preto,SP,São Paulo,949,2619,54,92.227,39,98.86,84.49,0,0,0,0
3524105,Ituverava,0,Aglomeração Urbana de Franca,SP,São Paulo,14031,37484,705,95.443,39,93.4,86.5,20,0,0,0
1715150,Novo Alegre,0,,TO,Tocantins,718,1843,200,87.677,39,101.31,69.53,0,0,61,0
2918605,Jussiape,0,,BA,Bahia,2533,7379,590,82.573,41,95.94,117.16,57,0,3,0
3204955,São Roque do Canaã,0,,ES,Espírito Santo,4095,10880,342,92.233,41,102.79,101.8,2,0,0,0
3202702,Itaguaçu,0,,ES,Espírito Santo,5263,13581,535,91.577,41,98.67,105.29,5,0,0,0
3203163,Laranja da Terra,0,,ES,Espírito Santo,4210,11092,458,89.316,41,101.97,102.92,8,0,261,0
5221908,Varjão,0,,GO,Goiás,1553,3716,517,88.842,41,101.3,94.31,9,0,0,0
5203401,Bom Jardim de Goiás,0,,GO,Goiás,3109,7780,1901,90.035,41,102.75,92.84,0,0,0,0
5206800,Damolândia,0,,GO,Goiás,1090,2717,86,89.086,41,97.39,92.53,3,0,0,0
5203104,Baliza,0,,GO,Goiás,1286,3341,1780,89.543,41,113.3,67.87,2,0,0,0
5208103,Formoso,0,,GO,Goiás,1816,4658,843,90.207,41,101.99,78.6,5,0,0,0
5214804,Nova Aurora,0,,GO,Goiás,832,2087,307,93.402,41,104.78,99.16,2,0,0,0
5216007,Panamá,0,,GO,Goiás,995,2449,432,90.005,41,100.24,94.01,3,0,0,0
5213905,Mossâmedes,0,,GO,Goiás,1861,4650,685,90.639,41,100.6,95.83,9,0,0,0
5200829,Amaralina,0,,GO,Goiás,1280,3259,1344,8.839,41,109.76,70.45,2,0,0,0
5201603,Araçu,0,,GO,Goiás,1528,3759,150,88.882,41,94.82,93.5,1,0,0,0
5216809,Petrolina de Goiás,0,,GO,Goiás,3749,9532,530,91.861,41,100.1,88.98,1,0,0,0
5214705,Nova América,0,,GO,Goiás,908,2337,209,89.589,41,103.04,77.64,137,98,0,0
5208905,Goiás,0,,GO,Goiás,9593,23919,3108,91.088,41,98.1,89.88,434,0,764,0
5211404,Itauçu,0,,GO,Goiás,2939,7647,383,92.559,41,96.84,93.25,0,0,0,0
5221577,Uirapuru,0,,GO,Goiás,1069,2797,1154,87.293,41,103.05,71.4,9,0,0,0
5219605,Santa Tereza de Goiás,0,,GO,Goiás,1317,3293,790,88.287,41,101.78,96.02,6,0,0,0
5202809,Avelinópolis,0,,GO,Goiás,1117,2868,170,88.409,41,100,99.35,6,0,0,0
5208509,Goiandira,0,,GO,Goiás,1898,4958,570,94.804,41,97.66,104.27,0,0,0,0
5220058,São João da Paraúna,0,,GO,Goiás,697,1774,287,91.638,41,97.33,99.34,2,0,0,0
5207535,Faina,0,,GO,Goiás,2814,7036,1950,86.414,41,107.76,85.37,49,0,66,0
5212055,Jesúpolis,0,,GO,Goiás,833,2123,115,86.639,41,104.92,75.24,4,0,0,0
5206503,Cromínia,0,,GO,Goiás,1536,3879,365,92.857,41,99.54,96.88,2,0,372,0
3113107,Caranaíba,0,,MG,Minas Gerais,1047,2933,160,9.222,41,105.82,101.51,0,0,0,0
3120607,Crucilândia,0,,MG,Minas Gerais,2119,5331,167,90.754,41,101.86,103.03,1,0,0,0
3159407,Santa Rita de Ibitipoca,0,,MG,Minas Gerais,1200,3297,324,8.952,41,109.59,92.57,2,0,3,0
3102803,Andrelândia,0,,MG,Minas Gerais,4523,11864,1005,91.845,41,98.32,99.74,10,0,26,0
3107505,Bom Jardim de Minas,0,,MG,Minas Gerais,2680,6757,412,91.731,41,99.62,99.15,1,0,0,0
3119609,Coronel Pacheco,0,,MG,Minas Gerais,990,2759,132,93.929,41,95.47,96.27,6,0,0,0
3145505,Olímpio Noronha,0,,MG,Minas Gerais,942,2554,55,91.302,41,98.68,96.26,2,0,0,0
3110400,Camacho,0,,MG,Minas Gerais,1050,2835,223,87.032,41,109.91,100.23,0,0,0,0
3137908,Lamim,0,,MG,Minas Gerais,1192,3184,119,91.969,41,99.37,108.09,4,0,48,0
3130309,Iguatama,0,,MG,Minas Gerais,2706,6801,628,95.703,41,96.6,94.25,1,0,0,0
3117009,Comercinho,0,,MG,Minas Gerais,2539,6656,655,78.779,41,101.39,105.08,2,0,0,0
3146701,Palma,0,,MG,Minas Gerais,2149,5690,316,91.596,41,100.39,112.27,15,0,0,0
3125705,Felixlândia,0,,MG,Minas Gerais,5369,13923,1555,93.089,41,100.09,102.6,8,0,2,0
3156502,Rubelita,0,,MG,Minas Gerais,2120,5678,1110,78.499,41,106.66,101.94,6,0,56,0
3134509,Itutinga,0,,MG,Minas Gerais,1631,4215,372,93.868,41,101.96,91.15,0,0,0,0
3130606,Inconfidentes,0,,MG,Minas Gerais,2763,7301,150,9.441,41,104.68,98.35,5,0,0,0
3127404,Gonçalves,0,,MG,Minas Gerais,1826,4717,187,92.665,41,105.7,96.92,4,0,0,0
3104403,Argirita,0,,MG,Minas Gerais,1012,2687,159,92.918,41,99.85,102.34,0,0,0,0
